place_fips,name,risk_area,population,pop_class,state_abbr,lon,lat
3018100,Crane,0.0041,91.0,1.0,MT,-104.251918,47.57925751100006
3018250,Crow Agency,0.0539,1657.0,4.0,MT,-107.45914672299995,45.602634371000086
3018475,Culbertson,0.0115,753.0,3.0,MT,-104.51526899799995,48.14726518000002
3018700,Custer,0.0076,119.0,1.0,MT,-107.55738371099994,46.12889114300006
3018775,Cut Bank,0.0601,3056.0,5.0,MT,-112.33025649999996,48.63040428800014
3018850,Cyr,0.0232,63.0,1.0,MT,-114.58772572699996,47.00032018200002
3019225,Danvers,0.0026,16.0,1.0,MT,-109.713466,47.227392899000016
3019300,Darby,0.6885,783.0,3.0,MT,-114.17956331899995,46.02322147200005
3019525,Dayton,0.121,104.0,1.0,MT,-114.279263,47.85725807200006
3019675,De Borgia,0.0317,91.0,1.0,MT,-115.31859285399999,47.37942038000005
3019800,Deerfield Colony,0.0033,48.0,1.0,MT,-109.67870336299995,47.260106853000046
3019825,Deer Lodge,0.2235,2938.0,5.0,MT,-112.73292130499999,46.397731027000106
3020050,Dell,0.0016,17.0,1.0,MT,-112.69689440599997,44.72675525800005
3020425,Denton,0.0024,205.0,1.0,MT,-109.95271149999996,47.32302913000004
3020725,Dewey,0.0096,25.0,1.0,MT,-112.85527546099996,45.776348309000106
3020800,Dillon,0.0096,3880.0,5.0,MT,-112.63412091899994,45.21712283700005
3020950,Dixon,0.0156,221.0,1.0,MT,-114.30489386899995,47.31633115300012
3021025,Dodson,0.0032,125.0,1.0,MT,-108.24697754399995,48.39565759800009
3021850,Drummond,0.2259,272.0,2.0,MT,-113.14710226499994,46.666537933
3022130,Duncan Ranch Colony,0.0028,7.0,1.0,MT,-110.02626642299998,46.441831764
3022450,Dupuyer,0.0113,93.0,1.0,MT,-112.47703656199997,48.186836254000035
3022600,Dutton,0.002,303.0,2.0,MT,-111.71430075199999,47.84753603400006
3022655,Eagle Creek Colony,0.0001,164.0,1.0,MT,-111.20311334999997,48.70212463000006
3022943,East End Colony,0.0004,8.0,1.0,MT,-109.54658722999994,48.751856583000034
3022985,East Glacier Park Village,0.0435,354.0,2.0,MT,-113.22349444399998,48.445915426000106
3023125,East Helena,0.5116,1944.0,4.0,MT,-111.91604045399998,46.58510381300007
3023168,East Malta Colony,0.0015,97.0,1.0,MT,-107.608102,48.34942245900005
3023200,East Missoula,4.3842,2465.0,4.0,MT,-113.93982874999995,46.88015746000007
3023500,Edgar,0.0203,110.0,1.0,MT,-108.85534060499998,45.463758542000015
3023650,Ekalaka,0.0136,399.0,2.0,MT,-104.55066204299999,45.88938110700009
3023865,Elkhorn,0.0059,12.0,1.0,MT,-111.94883736499997,46.28431742600006
3023950,Elliston,0.0759,227.0,1.0,MT,-112.42530296799998,46.56225738500005
3024100,Elmo,0.083,244.0,1.0,MT,-114.34856789,47.82883976
3024325,Emigrant,0.0922,465.0,2.0,MT,-110.74645468399996,45.37545890100004
3024475,Ennis,0.134,917.0,3.0,MT,-111.73123729899999,45.345856573000056
3024700,Essex,0.0305,44.0,1.0,MT,-113.60945070799994,48.282317086000056
3024850,Eureka,1.1802,1380.0,4.0,MT,-115.04882849999996,48.880007243000115
3025000,Evaro,0.2979,373.0,2.0,MT,-114.02060262799996,47.073714563000074
3025075,Evergreen,0.6483,8149.0,5.0,MT,-114.27026233499998,48.230710559999984
3025225,Fairfield,0.008,759.0,3.0,MT,-111.98155209499998,47.61531233200006
3025245,Fair Haven Colony,0.0101,0.0,1.0,MT,-111.62943718099996,47.40407701200008
3025300,Fairview,0.0147,896.0,3.0,MT,-104.05069746499998,47.85108655300004
3025375,Fallon,0.0038,122.0,1.0,MT,-105.12702449099999,46.837269211000034
3026226,Finley Point,0.2393,532.0,3.0,MT,-114.06658803799996,47.746348965000095
3026575,Fishtail,0.0846,67.0,1.0,MT,-109.50842838199998,45.44807171000005
3026733,Flat Willow Colony,0.0056,15.0,1.0,MT,-108.48820331499996,46.72516612900004
3026800,Flaxville,0.0031,63.0,1.0,MT,-105.17447587599997,48.8038843740001
3026950,Florence,2.1757,821.0,3.0,MT,-114.08133789899995,46.63448211600007
3027025,Floweree,0.0013,19.0,1.0,MT,-111.02526220599998,47.724805027000095
3027360,Fords Creek Colony,0.0067,5.0,1.0,MT,-108.91669126799997,47.13103545100006
3027595,Forest Hill Village,0.3282,241.0,1.0,MT,-114.263733,48.11789394800008
3027700,Forsyth,0.0196,1647.0,4.0,MT,-106.68406375,46.26406478300005
3027850,Fort Belknap Agency,0.0192,1567.0,4.0,MT,-108.68290872299997,48.427763125000105
3028000,Fort Benton,0.0121,1449.0,4.0,MT,-110.65525724999998,47.82824670800003
3028150,Fortine,0.2258,317.0,2.0,MT,-114.90078468399999,48.77229748700005
3028450,Fort Peck,0.0024,239.0,1.0,MT,-106.4601525,48.00413439200005
3028600,Fort Shaw,0.056,256.0,2.0,MT,-111.81935976199998,47.496891349
3028650,Fort Smith,0.0045,170.0,1.0,MT,-107.92965224499994,45.313443529
3028725,Forty Mile Colony,0.0343,28.0,1.0,MT,-107.355012,45.282401885000056
3028862,Four Corners,0.5156,5901.0,5.0,MT,-111.17795948299992,45.67037488600004
3029050,Fox,0.3044,100.0,1.0,MT,-109.21248824099996,45.2884185880001
3029087,Fox Lake,0.0023,231.0,1.0,MT,-104.63296369299997,47.68577901000006
3029275,Frazer,0.0051,354.0,2.0,MT,-106.04814738599998,48.053223505000105
3029350,Frenchtown,0.5754,1958.0,4.0,MT,-114.22394524099998,47.0161160720001
3029500,Froid,0.0057,195.0,1.0,MT,-104.492000411,48.335217997
3029575,Fromberg,0.1322,392.0,2.0,MT,-108.90702049999999,45.391528681000075
3029875,Gallatin Gateway,0.1909,967.0,3.0,MT,-111.190999,45.598310418000025
3029885,Gallatin River Ranch,0.0451,117.0,1.0,MT,-111.33123399799996,45.90724693500006
3029950,Gardiner,0.3165,833.0,3.0,MT,-110.71232296599999,45.03269966600002
3030175,Garrison,0.0315,115.0,1.0,MT,-112.82045696699998,46.525943110000064
3030400,Geraldine,0.0018,207.0,1.0,MT,-110.26717518999999,47.60287580300008
3030550,Geyser,0.0042,78.0,1.0,MT,-110.49269026499996,47.263330283
3030625,Gibson Flats,0.2825,203.0,1.0,MT,-111.24308754699996,47.46502573700008
3030700,Gildford,0.0009,141.0,1.0,MT,-110.29927370899998,48.569473822000084
3030704,Gildford Colony,0.0001,73.0,1.0,MT,-110.28675249999998,48.80397281900007
3030750,Gilman,0.008,48.0,1.0,MT,-112.357797028,47.50930235100002
3030925,Glacier Colony,0.0033,102.0,1.0,MT,-112.21495288499995,48.828678127000096
3031075,Glasgow,0.0142,3202.0,5.0,MT,-106.63215633599998,48.198774934000035
3031375,Glen,0.0047,28.0,1.0,MT,-112.69200105899995,45.47890527000001
3031418,Glendale Colony,0.0003,97.0,1.0,MT,-112.54378383199999,48.843210772000035
3031450,Glendive,0.0152,4873.0,5.0,MT,-104.70720252199999,47.11027673300007
3031825,Goldcreek,0.0369,9.0,1.0,MT,-112.92843650499998,46.583791649000034
3031991,Golden Valley Colony,0.0036,4.0,1.0,MT,-109.27340961599998,46.25924402900009
3032350,Grant,0.0015,19.0,1.0,MT,-113.06745810499996,45.00963160600005
3032575,Grass Range,0.0164,110.0,1.0,MT,-108.80337132799997,47.026243777000026
3032800,Great Falls,0.5483,60442.0,7.0,MT,-111.29879288899997,47.50155014800003
3033250,Greycliff,0.0188,89.0,1.0,MT,-109.77974436399995,45.758615857000024
3033625,Hall,0.0865,51.0,1.0,MT,-113.19707899199994,46.58671688200009
3033775,Hamilton,6.8776,4659.0,5.0,MT,-114.16191049999998,46.246869067000056
3034110,Happys Inn,0.0111,179.0,1.0,MT,-115.13517035599995,48.06384674200007
3034225,Hardin,0.0169,3818.0,5.0,MT,-107.60781449599995,45.742489984
3034300,Hardy,0.033,88.0,1.0,MT,-111.81726402699996,47.180535071000044
3034375,Harlem,0.0362,769.0,3.0,MT,-108.78476374299998,48.53191733400005
3034450,Harlowton,0.0087,955.0,3.0,MT,-109.8377055,46.436869035
3034525,Harrison,0.0241,105.0,1.0,MT,-111.78535360999996,45.70363383700006
3034584,Hartland Colony,0.0002,0.0,1.0,MT,-109.44828444899997,48.951968758000085
3034825,Haugan,0.0088,58.0,1.0,MT,-115.40782303499998,47.38860229900006
3035050,Havre,0.6839,9362.0,5.0,MT,-109.67868887999998,48.542061180000054
3035125,Havre North,0.0321,726.0,3.0,MT,-109.66849849999994,48.560135653
3035275,Hays,0.0322,996.0,3.0,MT,-108.69522983,47.990190892000065
3035350,Heart Butte,0.0431,621.0,3.0,MT,-112.83637416499994,48.290443228000036
3035435,Hebgen Lake Estates,0.0185,123.0,1.0,MT,-111.19045414499999,44.769244024000095
3035600,Helena,1.6645,32091.0,6.0,MT,-112.01912620099995,46.596155761000084
3035622,Helena Flats,1.5527,1206.0,4.0,MT,-114.23684850099994,48.28631824600005
3035628,Helena Valley Northeast,0.2828,3813.0,5.0,MT,-111.95174771399996,46.69921310700007
3035631,Helena Valley Northwest,0.7142,4705.0,5.0,MT,-112.06849349999999,46.72488453100006
3035634,Helena Valley Southeast,0.8714,9168.0,5.0,MT,-111.92215419699994,46.626002310000075
3035637,Helena Valley West Central,0.9088,8670.0,5.0,MT,-112.06036887899995,46.66328311000009
3035640,Helena West Side,0.4467,1331.0,4.0,MT,-112.12926574999995,46.56459219100005
3035725,Helmville,0.0369,38.0,1.0,MT,-112.966794,46.856907417000066
3035875,Heron,0.0811,173.0,1.0,MT,-115.96158520799997,48.061029017
3035912,Herron,0.0321,88.0,1.0,MT,-109.77176263599995,48.53412884300008
3036055,Hidden Lake Colony,0.0056,99.0,1.0,MT,-112.60314926099994,48.59874297100013
3036250,Highwood,0.0052,165.0,1.0,MT,-110.79473782999997,47.584334454000086
3036325,Hilger,0.0072,24.0,1.0,MT,-109.35722269699994,47.25571412700006
3036333,Hilldale Colony,0.0002,130.0,1.0,MT,-109.78324118799998,48.80351258500007
3036385,Hillside Colony,0.0002,0.0,1.0,MT,-112.07036401999994,48.978855033000045
3036400,Hingham,0.0002,131.0,1.0,MT,-110.42131527299995,48.55543691200002
3036475,Hinsdale,0.0011,193.0,1.0,MT,-107.06683,48.40333519800005
3036700,Hobson,0.0023,179.0,1.0,MT,-109.87075774999995,46.99995810600012
3036925,Hogeland,0.0003,14.0,1.0,MT,-108.66240047499997,48.85466811800004
3037450,Homestead,0.0018,35.0,1.0,MT,-104.53694878299996,48.42020948900006
3037710,Horizon Colony,0.0011,13.0,1.0,MT,-112.22760865499998,48.71671662500007
3037825,Hot Springs,0.049,557.0,3.0,MT,-114.67041968799998,47.60917435300007
3038125,Hungry Horse,0.6178,828.0,3.0,MT,-114.06497577399995,48.384117713
3038200,Huntley,0.3874,442.0,2.0,MT,-108.305220669,45.89965806100001
3038275,Huson,0.3132,256.0,2.0,MT,-114.330714,47.03355764200006
3038350,Hysham,0.0034,276.0,2.0,MT,-107.231759,46.29223265800008
3038480,Indian Springs,0.1513,85.0,1.0,MT,-115.04460756699997,48.953417687000076
3038725,Inverness,0.0004,77.0,1.0,MT,-110.71008435099998,48.559870115000145
3038950,Ismay,0.0038,17.0,1.0,MT,-104.79313150899998,46.50004577300007
3039025,Jackson,0.0086,36.0,1.0,MT,-113.40967837699998,45.36788548100005
3039175,Jardine,0.0104,47.0,1.0,MT,-110.61857642599995,45.05649988600003
3039325,Jeffers,0.0282,25.0,1.0,MT,-111.70365885999996,45.348143264
3039400,Jefferson City,0.153,597.0,3.0,MT,-112.03047610199997,46.37795246100005
3039627,Jette,0.1218,273.0,2.0,MT,-114.19055683799998,47.716922190000055
3039700,Joliet,0.3507,577.0,3.0,MT,-108.97208422599999,45.484452236000074
3039775,Joplin,0.0008,159.0,1.0,MT,-110.76699449999995,48.55984552400004
3039925,Jordan,0.0081,356.0,2.0,MT,-106.91004892299998,47.32110769800008
3040000,Judith Gap,0.0018,110.0,1.0,MT,-109.757339,46.67994562500003
3040075,Kalispell,2.0808,24558.0,6.0,MT,-114.32086743699995,48.203887613000106
3040355,Kerr,0.0955,273.0,2.0,MT,-114.18730632999996,47.67719928000006
3040525,Kevin,0.0023,154.0,1.0,MT,-111.96554350599996,48.74599611700001
3040580,Kicking Horse,0.2131,76.0,1.0,MT,-114.07171811399996,47.456759316000095
3040675,Kila,0.3602,424.0,2.0,MT,-114.47678873299998,48.12152071800003
3040680,Kilby Butte Colony,0.0398,0.0,1.0,MT,-108.36037490799998,46.4762031140001
3040685,King Arthur Park,0.933,1549.0,4.0,MT,-111.12613149999999,45.66787039800006
3040718,King Ranch Colony,0.003,57.0,1.0,MT,-109.63619569699995,47.05722372400009
3040720,Kingsbury Colony,0.0051,96.0,1.0,MT,-112.48462922999994,48.30442271300009
3040725,Kings Point,0.0993,201.0,1.0,MT,-114.140981,47.758390930000076
3041050,Klein,0.1703,163.0,1.0,MT,-108.55256712099998,46.398260247999985
3041725,Kremlin,0.0003,78.0,1.0,MT,-110.08608185399999,48.570625544000094
3041910,Lake Mary Ronan,0.0225,53.0,1.0,MT,-114.382745,47.910432552
3041950,Lakeside,0.6942,2705.0,5.0,MT,-114.22741776899994,48.018170387
3042100,Lakeview,0.0011,15.0,1.0,MT,-111.81236518199995,44.602130349
3042250,Lame Deer,0.4383,1897.0,4.0,MT,-106.67466854699995,45.619439560000025
3042325,Landusky,0.0028,22.0,1.0,MT,-108.61974126999996,47.89827349899998
3042475,Laredo,0.0026,37.0,1.0,MT,-109.88415949999995,48.43091149300003
3042700,Laurel,0.3621,7222.0,5.0,MT,-108.77020685199994,45.673900356000054
3042850,Lavina,0.0211,136.0,1.0,MT,-108.93875492199999,46.29573952200003
3043375,Lewistown,0.0264,5952.0,5.0,MT,-109.41094388699997,47.07122657900003
3043400,Lewistown Heights,0.016,364.0,2.0,MT,-109.47351323899994,47.078379843000086
3043450,Libby,0.4407,2775.0,5.0,MT,-115.55576833499998,48.38386901700005
3043525,Lima,0.0012,212.0,1.0,MT,-112.59203360499998,44.63865904800006
3043675,Lincoln,0.1074,998.0,3.0,MT,-112.66054,46.95922431700006
3043710,Lindisfarne,0.1846,320.0,2.0,MT,-114.21106749999996,47.808638164000044
3043750,Lindsay,0.0008,12.0,1.0,MT,-105.154216,47.22628286000002
3043830,Little Bitterroot Lake,0.0252,154.0,1.0,MT,-114.72064183899995,48.11799295800006
3043835,Little Browning,0.0109,218.0,1.0,MT,-112.35005531699994,48.62524620600007
3043975,Livingston,0.2163,8040.0,5.0,MT,-110.56692342499997,45.66213612800003
3044200,Lockwood,0.5111,7195.0,5.0,MT,-108.44515970399999,45.79778378600003
3044275,Lodge Grass,0.0535,441.0,2.0,MT,-107.36732975099994,45.314154863000034
3044350,Lodge Pole,0.0279,294.0,2.0,MT,-108.55173283799996,48.02723719600005
3044500,Logan,0.0299,72.0,1.0,MT,-111.42354709699998,45.88434816000005
3044650,Lolo,1.8853,4399.0,5.0,MT,-114.10179083999998,46.775596570000104
3044800,Loma,0.0013,65.0,1.0,MT,-110.488695954,47.95119909200014
3044950,Lonepine,0.0052,177.0,1.0,MT,-114.64078935599998,47.69457332600005
3045179,Loring Colony,0.0008,48.0,1.0,MT,-107.96865427299997,48.78912527800006
3046150,Luther,0.0367,30.0,1.0,MT,-109.416132604,45.28496315200003
3046225,McAllister,0.0383,278.0,2.0,MT,-111.72517104499997,45.436393120000055
3047275,Malmstrom AFB,0.0191,4131.0,5.0,MT,-111.18259131899998,47.50568014900007
3047425,Malta,0.0108,1860.0,4.0,MT,-107.87101340599997,48.35535880400012
3047460,Mammoth,0.004,4.0,1.0,MT,-112.01769397299995,45.669171971
3047575,Manhattan,0.1267,2086.0,4.0,MT,-111.343633,45.85787129600009
3047875,Marion,0.1336,1119.0,4.0,MT,-114.664428,48.08214637700008
3048100,Martin City,0.3185,461.0,2.0,MT,-114.028199,48.390181634
3048175,Martinsdale,0.0026,43.0,1.0,MT,-110.29353800499996,46.482387708
3048190,Martinsdale Colony,0.0048,97.0,1.0,MT,-110.260505,46.48089621300009
3048250,Marysville,0.0693,82.0,1.0,MT,-112.30272378899997,46.750239725000014
3048585,Maverick Mountain,0.0041,67.0,1.0,MT,-113.110873,45.41354633600008
3048625,Maxville,0.0631,138.0,1.0,MT,-113.223573,46.4716522
3048775,Medicine Lake,0.0044,244.0,1.0,MT,-104.502121,48.50161413000009
3049000,Melstone,0.0084,126.0,1.0,MT,-107.868452505,46.598698378
3049418,Midway Colony,0.0043,100.0,1.0,MT,-111.98896824999999,48.065066492
3049525,Miles City,0.0247,8354.0,5.0,MT,-105.83870698499999,46.405845027000034
3049600,Milford Colony,0.0114,2.0,1.0,MT,-112.212005,47.329307253000046
3049750,Miller Colony,0.0074,9.0,1.0,MT,-112.29171237099996,47.92571678200005
3050200,Missoula,6.6293,73489.0,7.0,MT,-114.00821249999996,46.859902020000014
3050575,Moccasin,0.0011,23.0,1.0,MT,-109.90860403899995,47.052728243000054
3050950,Monarch,0.0082,26.0,1.0,MT,-110.84966474999999,47.102098731000105
3051175,Montana City,1.1781,2918.0,5.0,MT,-111.94009705999999,46.52565946100001
3051475,Montaqua,0.1445,120.0,1.0,MT,-108.90871106599997,45.507253411000065
3051550,Moore,0.0016,194.0,1.0,MT,-109.69441600999994,46.97460506500009
3052185,Mountain View Colony,0.0297,125.0,1.0,MT,-108.72134107499994,46.068023915
3052315,Muddy,0.1222,646.0,3.0,MT,-106.77532068899995,45.57976884400011
3052600,Musselshell,0.0109,59.0,1.0,MT,-108.09629224999998,46.50330021500012
3052900,Nashua,0.0038,301.0,2.0,MT,-106.35756157699996,48.13377817800013
3053200,Neihart,0.0033,43.0,1.0,MT,-110.73606494799998,46.93521566600005
3053476,New Miami Colony,0.0059,297.0,2.0,MT,-112.28042265099998,48.1911700490001
3053500,New Rockport Colony,0.003,194.0,1.0,MT,-112.03480755099997,47.859798449
3053725,Niarada,0.0037,28.0,1.0,MT,-114.55770778799996,47.830870945000086
3053800,Nibbe,0.0246,71.0,1.0,MT,-108.02987874999997,45.98345298500007
3054475,Norris,0.0108,46.0,1.0,MT,-111.6869047499999,45.57212571000006
3054510,North Browning,0.6059,2653.0,5.0,MT,-113.01712977899996,48.56834964800003
3054684,North Harlem Colony,0.0009,26.0,1.0,MT,-108.753466,48.58288571500004
3054925,Noxon,0.051,255.0,2.0,MT,-115.77085244599998,47.98504915100007
3055075,Nye,0.0229,38.0,1.0,MT,-109.809124,45.433245633000034
3055260,Old Agency,0.0666,81.0,1.0,MT,-114.29939349999995,47.31804702200002
3055450,Olney,0.0572,186.0,1.0,MT,-114.57199898699999,48.54882695300012
3055525,Opheim,0.0004,75.0,1.0,MT,-106.40822705699998,48.85712814000004
3055675,Orchard Homes,3.7609,5377.0,5.0,MT,-114.06294223299996,46.86246818700005
3056050,Outlook,0.0009,84.0,1.0,MT,-104.78509285299998,48.888741539000115
3056125,Ovando,0.0361,83.0,1.0,MT,-113.12936380499997,47.02012458900005
3056350,Pablo,0.7716,2138.0,4.0,MT,-114.10585477899997,47.603534783000036
3056425,Paradise,0.047,166.0,1.0,MT,-114.79882664699993,47.385642874000055
3056575,Park City,0.0994,1023.0,4.0,MT,-108.92144598599998,45.629222279
3056650,Parker School,0.0116,388.0,2.0,MT,-109.73427301099997,48.246777185
3056800,Peerless,0.0012,23.0,1.0,MT,-105.83043760099997,48.78225966300011
3056875,Pendroy,0.004,25.0,1.0,MT,-112.29920228099996,48.07301798700002
3057175,Philipsburg,0.1614,841.0,3.0,MT,-113.29549120599995,46.33236224000007
3057475,Piltzville,2.4857,372.0,2.0,MT,-113.86068849999998,46.85917625300012
3057550,Pine Creek,0.0434,80.0,1.0,MT,-110.57244236999998,45.50783401800005
3057700,Pinesdale,0.5749,805.0,3.0,MT,-114.22290730699996,46.33397109600007
3057775,Pinnacle,0.0434,45.0,1.0,MT,-113.649053,48.35792344599998
3057950,Pioneer Junction,0.1912,902.0,3.0,MT,-115.518262463,48.31580876000004
3058150,Plains,0.2388,1106.0,4.0,MT,-114.884508897,47.46015597000004
3058310,Pleasant Valley Colony,0.0056,130.0,1.0,MT,-111.04485657999999,47.33788182600003
3058375,Plentywood,0.0167,1669.0,4.0,MT,-104.55648198799997,48.77497208900006
3058450,Plevna,0.0055,179.0,1.0,MT,-104.51857987099999,46.41834215300006
3058675,Polebridge,0.0027,14.0,1.0,MT,-114.28191098499997,48.762221070000095
3058750,Polson,1.496,5148.0,5.0,MT,-114.16142546399999,47.69073280900003
3058825,Pompeys Pillar,0.0074,51.0,1.0,MT,-107.95037579599995,45.99064455000005
3058834,Pondera Colony,0.0106,113.0,1.0,MT,-112.41809851399995,48.23992130700006
3058840,Ponderosa Pines,0.0226,665.0,3.0,MT,-111.35012655399998,46.03742424100005
3058900,Pony,0.0211,127.0,1.0,MT,-111.88257265399994,45.66285442700008
3058975,Poplar,0.0063,758.0,3.0,MT,-105.19912581499995,48.11092109800003
3059350,Potomac,0.2624,26.0,1.0,MT,-113.575134548,46.88133714400005
3059500,Power,0.0054,177.0,1.0,MT,-111.69432467899998,47.720447193
3059650,Prairie Elk Colony,0.0045,0.0,1.0,MT,-105.79514049999995,48.01651327400003
3059725,Pray,0.0703,790.0,3.0,MT,-110.67826820499994,45.38079998700002
3059950,Pryor,0.0156,637.0,3.0,MT,-108.52915013699999,45.4125340220001
3060400,Racetrack,0.0493,42.0,1.0,MT,-112.74363005699996,46.27703649100008
3060450,Rader Creek,0.0653,341.0,2.0,MT,-112.31604121399994,45.845554037000085
3060475,Radersburg,0.0038,61.0,1.0,MT,-111.630749,46.195139035000075
3060850,Rapelje,0.0041,88.0,1.0,MT,-109.25795920099995,45.97198413400011
3061075,Ravalli,0.0945,85.0,1.0,MT,-114.16580402499994,47.279811828
3061300,Raynesford,0.0088,31.0,1.0,MT,-110.73192456099997,47.27006668100008
3061525,Red Lodge,0.3688,2257.0,4.0,MT,-109.24977134099998,45.19375296800007
3061675,Redstone,0.0016,13.0,1.0,MT,-104.94325923099996,48.82165732900008
3061900,Reed Point,0.0254,177.0,1.0,MT,-109.55178374999998,45.706644578000024
3062125,Reserve,0.0022,33.0,1.0,MT,-104.46131346699997,48.6057993540001
3062200,Rexford,0.0649,78.0,1.0,MT,-115.16937024999999,48.90012918000006
3062230,Rhodes,0.3573,146.0,1.0,MT,-114.47359575799999,48.27932346400009
3062245,Riceville,0.0053,36.0,1.0,MT,-110.92626599199997,47.22020651000003
3062275,Richey,0.0014,164.0,1.0,MT,-105.06966595299997,47.64417165100007
3062650,Rimini,0.0469,51.0,1.0,MT,-112.247777,46.488099107000046
3062825,Rimrock Colony,0.0005,105.0,1.0,MT,-112.09517690699994,48.89537357500005
3063042,Riverbend,0.0683,455.0,2.0,MT,-114.83184219399998,47.147133512000046
3063266,Riverview Colony,0.0011,100.0,1.0,MT,-111.03269006,48.18226437000008
3063400,Roberts,0.231,304.0,2.0,MT,-109.18175487399998,45.34361501800007
3063590,Rockport Colony,0.0092,0.0,1.0,MT,-112.47611823099999,48.06734699499999
3063700,Rockvale,0.163,193.0,1.0,MT,-108.88141874999997,45.51665088499998
3063900,Rocky Boy's Agency,0.393,404.0,2.0,MT,-109.778442,48.24996165000005
3063928,Rocky Boy West,0.0662,1042.0,4.0,MT,-109.987948,48.290637234
3063940,Rocky Point,0.481,111.0,1.0,MT,-114.18548750899998,47.732328305999964
3064075,Rollins,0.0721,192.0,1.0,MT,-114.194853922,47.91054548800002
3064150,Ronan,0.651,1955.0,4.0,MT,-114.10057914699996,47.527335917000066
3064300,Roscoe,0.0229,16.0,1.0,MT,-109.49335663799997,45.35177528700009
3064375,Rosebud,0.0099,67.0,1.0,MT,-106.44388949999995,46.27197522500007
3064525,Roundup,0.8675,1742.0,4.0,MT,-108.54003082699995,46.44832462600006
3064675,Roy,0.0085,96.0,1.0,MT,-108.96001063299997,47.334297005000025
3064900,Rudyard,0.0003,270.0,2.0,MT,-110.55004336299999,48.55987623900005
3064975,Ryegate,0.0038,223.0,1.0,MT,-109.25241349999999,46.29981571600011
3065050,Saco,0.0018,159.0,1.0,MT,-107.34094060799998,48.45686667500006
3065065,Saddle Butte,0.0105,151.0,1.0,MT,-109.64505419899996,48.52352591700005
3065160,Sage Creek Colony,0.0001,81.0,1.0,MT,-110.97223799099999,48.92882978100004
3065275,St. Ignatius,0.185,768.0,3.0,MT,-114.09556852799994,47.31850310800002
3065400,St. Marie,0.0015,489.0,2.0,MT,-106.48706449999997,48.410078928000075
3065425,St. Mary,0.0041,54.0,1.0,MT,-113.42749641799998,48.74291161400003
3065537,St. Pierre,0.0149,364.0,2.0,MT,-109.81610208899997,48.243933430000055
3065575,St. Regis,0.0783,313.0,2.0,MT,-115.10148215099996,47.30158145800007
3065650,St. Xavier,0.0028,78.0,1.0,MT,-107.72523264099999,45.45715395200008
3065875,Saltese,0.0023,10.0,1.0,MT,-115.51205660799998,47.41139947300007
3065950,Sand Coulee,0.095,179.0,1.0,MT,-111.17201495599996,47.402535068000105
3066212,Sangrey,0.5266,316.0,2.0,MT,-109.81674034699995,48.28166129700009
3066250,Santa Rita,0.0039,107.0,1.0,MT,-112.320331,48.700529379
3066317,Sapphire Ridge,0.002,26.0,1.0,MT,-110.25220832599996,46.88658237600004
3066550,Savage,0.001,303.0,2.0,MT,-104.34136271599999,47.4536476850001
3066925,Scobey,0.003,999.0,3.0,MT,-105.42080131899996,48.790591151
3067075,Sedan,0.0059,101.0,1.0,MT,-110.88864972999994,45.96532011000011
3067150,Seeley Lake,0.0972,1682.0,4.0,MT,-113.476208467,47.17449922800002
3067192,Seville Colony,0.0025,0.0,1.0,MT,-112.59288275099999,48.705805214000065
3067225,Shawmut,0.0017,42.0,1.0,MT,-109.51217542599994,46.34468269600003
3067450,Shelby,0.0104,3169.0,5.0,MT,-111.85750214299998,48.508083669
3067525,Shepherd,0.4542,507.0,3.0,MT,-108.34634985099996,45.94680016900006
3067600,Sheridan,0.1622,694.0,3.0,MT,-112.19462257499998,45.45883006600008
3067900,Sidney,0.0217,6346.0,5.0,MT,-104.15379124999998,47.713042895000065
3068050,Silesia,0.1056,103.0,1.0,MT,-108.83769947999997,45.555791431000046
3068425,Silver Gate,0.005,19.0,1.0,MT,-109.98300415799997,45.01968170400003
3068500,Silver Star,0.0254,46.0,1.0,MT,-112.28740749999997,45.68556563500008
3068575,Simms,0.0143,361.0,2.0,MT,-111.94770988399995,47.49320087700002
3068985,Sleeping Buffalo,0.0017,12.0,1.0,MT,-107.53191473799995,48.483002297000084
3069345,Snowslip,0.0024,39.0,1.0,MT,-113.43847749999998,48.26691530300004
3069475,Somers,0.2022,1049.0,4.0,MT,-114.231341,48.08652090600002
3069680,South Browning,0.1102,1970.0,4.0,MT,-113.01089649999994,48.543512383000056
3069713,South Glastonbury,0.0446,277.0,2.0,MT,-110.782682,45.30548153100006
3069725,South Hills,1.8607,644.0,3.0,MT,-111.99764178699996,46.5564022820001
3069900,Spokane Creek,0.1632,430.0,2.0,MT,-111.73926869999997,46.53400408800001
3070000,Spring Creek Colony,0.0027,33.0,1.0,MT,-109.62207249999994,47.15247613999998
3070150,Springdale,0.0147,40.0,1.0,MT,-110.22361018699996,45.738022064
3070225,Springdale Colony,0.0059,0.0,1.0,MT,-111.01911079199999,46.46180984300003
3070375,Springhill,0.1297,120.0,1.0,MT,-111.075145,45.87168045200004
3070434,Springwater Colony,0.0012,119.0,1.0,MT,-109.75323821099994,46.45689009900006
3070600,Square Butte,0.0019,27.0,1.0,MT,-110.19908072499999,47.51417912700007
3070675,Stanford,0.0199,403.0,2.0,MT,-110.21850470499999,47.151844302000036
3070825,Starr School,0.058,267.0,2.0,MT,-113.14329160699998,48.59762716800004
